corpus,row,model,label,position
hope,192,Qwen,VAC,0.1078114912846998
hope,192,Qwen,DIR,0.17817947062621045
hope,192,Qwen,RECT,0.17817947062621045
hope,192,Qwen,TSH,0.22466107165913493
hope,192,Qwen,DIR,0.22466107165913493
hope,192,Qwen,NIN,0.3486120077469335
hope,192,Qwen,DIR,0.4932214331826985
hope,192,Qwen,NIN,0.4932214331826985
hope,192,Qwen,LMT,0.7269205939315687
hope,192,Qwen,VAC,0.7269205939315687
hope,192,Qwen,DIR,0.7559715945771466
hope,192,Qwen,NIN,0.7559715945771466
hope,192,Qwen,SIN,0.9548095545513234
hope,191,Human,QCL,0.0
hope,275,GPT,VAC,0.0
hope,275,GPT,NAC,0.02279728897104128
hope,275,GPT,DIR,0.13863216266173753
hope,275,GPT,RECT,0.20517560073937152
hope,275,GPT,RECT,0.2945163277880468
hope,275,GPT,RECT,0.34319162045594576
hope,275,GPT,RECT,0.425754775107825
hope,275,GPT,SAC,0.5052372150338879
hope,275,GPT,DIR,0.5483672211953173
hope,275,GPT,DIR,0.7091805298829328
hope,275,GPT,DIR,0.7714109673444239
hope,275,GPT,SAC,0.8126925446703636
hope,275,GPT,DIR,0.8379544054220579
hope,275,GPT,QCL,0.8921749845964264
carebench,299,GPT,VAC,0.0
carebench,299,GPT,TEN,0.02188782489740082
carebench,299,GPT,DIR,0.02188782489740082
carebench,299,GPT,LMT,0.047879616963064295
carebench,299,GPT,DIR,0.08071135430916553
carebench,299,GPT,AUR,0.08071135430916553
carebench,299,GPT,DIR,0.1354309165526676
carebench,299,GPT,NAC,0.1600547195622435
carebench,299,GPT,DIR,0.20588235294117646
carebench,299,GPT,NAC,0.253077975376197
carebench,299,GPT,DIR,0.253077975376197
carebench,299,GPT,VAC,0.34746922024623805
carebench,299,GPT,AUR,0.34746922024623805
carebench,299,GPT,SAC,0.4213406292749658
carebench,299,GPT,TSH,0.4411764705882353
carebench,299,GPT,DIR,0.4411764705882353
carebench,299,GPT,RECT,0.5164158686730507
carebench,299,GPT,DIR,0.6374829001367989
carebench,299,GPT,AUR,0.6374829001367989
carebench,299,GPT,DIR,0.7346101231190151
carebench,299,GPT,NAC,0.7564979480164159
carebench,299,GPT,DIR,0.8645690834473324
carebench,299,GPT,NAC,0.8645690834473324
carebench,299,GPT,DIR,0.9363885088919288
carebench,299,GPT,VAC,0.9363885088919288
carebench,299,GPT,DIR,0.9856361149110807
counselchat,7,Qwen,VAC,0.038461538461538464
counselchat,7,Qwen,VAC,0.06561085972850679
counselchat,7,Qwen,VAC,0.10576923076923077
counselchat,7,Qwen,AUR,0.18947963800904977
counselchat,7,Qwen,VAC,0.2251131221719457
counselchat,7,Qwen,SAC,0.2251131221719457
counselchat,7,Qwen,TEN,0.26131221719457015
counselchat,7,Qwen,DIR,0.38178733031674206
counselchat,7,Qwen,TSH,0.38178733031674206
counselchat,7,Qwen,VAC,0.46210407239819007
counselchat,7,Qwen,VAC,0.5294117647058824
counselchat,7,Qwen,NAC,0.623868778280543
counselchat,7,Qwen,VAC,0.6951357466063348
counselchat,7,Qwen,DIR,0.8212669683257918
counselchat,7,Qwen,RECT,0.8212669683257918
counselchat,7,Qwen,LMT,0.8812217194570136
counselchat,7,Qwen,TEN,0.920814479638009
pair,27,Llama,NAC,0.0
pair,27,Llama,DIR,0.08692247454972592
pair,27,Llama,FIX,0.18715740015661708
pair,27,Llama,DIR,0.2897415818324197
pair,27,Llama,TSH,0.42521534847298353
pair,27,Llama,RECT,0.5246671887235709
pair,27,Llama,RECT,0.586530931871574
pair,27,Llama,RECT,0.7314017227877838
pair,27,Llama,DIR,0.8003132341425215
pair,27,Llama,ASAC,0.9091620986687549
carebench,87,Qwen,SAC,0.0
carebench,87,Qwen,VAC,0.017146356399265157
carebench,87,Qwen,LMT,0.10042865890998164
carebench,87,Qwen,VAC,0.08511941212492345
carebench,87,Qwen,LMT,0.17391304347826086
carebench,87,Qwen,LMT,0.25229638701775875
carebench,87,Qwen,DIR,0.3110838946723821
carebench,87,Qwen,DIR,0.34598897734231476
carebench,87,Qwen,RECT,0.42988364972443355
carebench,87,Qwen,RECT,0.46111451316595226
carebench,87,Qwen,DIR,0.47948560930802203
carebench,87,Qwen,QOP,0.6387017758726271
carebench,87,Qwen,DIR,0.6932026944274342
carebench,87,Qwen,RECT,0.8205756276791182
carebench,87,Qwen,DIR,0.8420085731781997
carebench,87,Qwen,LMT,0.968156766687079
pair,17,Claude,VAC,0.0
pair,17,Claude,TEN,0.0
pair,17,Claude,LMT,0.035526315789473684
pair,17,Claude,VAC,0.15394736842105264
pair,17,Claude,TEN,0.26973684210526316
pair,17,Claude,NAC,0.26973684210526316
pair,17,Claude,VAC,0.4039473684210526
pair,17,Claude,NAC,0.45263157894736844
pair,17,Claude,VAC,0.7197368421052631
pair,17,Claude,QOP,0.7881578947368421
pair,17,Claude,VAC,0.8289473684210527
pair,17,Claude,TEN,0.8289473684210527
carebench,254,Llama,VAC,0.0
carebench,254,Llama,DIR,0.02320316921335597
carebench,254,Llama,VAC,0.03904923599320883
carebench,254,Llama,NAC,0.10809281267685342
carebench,254,Llama,DIR,0.1494057724957555
carebench,254,Llama,DIR,0.17770232031692135
carebench,254,Llama,DIR,0.21335597057159025
carebench,254,Llama,NAC,0.27504244482173174
carebench,254,Llama,NAC,0.30333899264289754
carebench,254,Llama,DIR,0.3735144312393888
carebench,254,Llama,DIR,0.3904923599320883
carebench,254,Llama,RECT,0.4731182795698925
carebench,254,Llama,DIR,0.4917940011318619
carebench,254,Llama,QOP,0.5308432371250708
carebench,254,Llama,RECT,0.5749858517260894
carebench,254,Llama,DIR,0.5947934352009054
carebench,254,Llama,QOP,0.645727221279004
carebench,254,Llama,RECT,0.6785512167515563
carebench,254,Llama,DIR,0.6955291454442558
carebench,254,Llama,DIR,0.7249575551782682
carebench,254,Llama,RECT,0.7838143746462931
carebench,254,Llama,DIR,0.8007923033389927
carebench,254,Llama,SAC,0.8794567062818336
carebench,254,Llama,DIR,0.944538766270515
hope,167,Human,TSH,0.0
hope,167,Human,LMT,0.08839779005524862
hope,167,Human,DIR,0.12154696132596685
hope,167,Human,FIX,0.12154696132596685
hope,167,Human,RECT,0.12154696132596685
hope,167,Human,MEN,0.20257826887661143
hope,167,Human,DIR,0.21178637200736647
hope,167,Human,FIX,0.21178637200736647
hope,167,Human,RECT,0.21178637200736647
hope,167,Human,MEN,0.34806629834254144
hope,167,Human,TSH,0.3701657458563536
hope,167,Human,DIR,0.4696132596685083
hope,167,Human,QCL,0.7440147329650092
hope,167,Human,QCL,0.8139963167587477
hope,167,Human,MEN,0.8674033149171271
hope,167,Human,QCL,0.9116022099447514
hope,231,Llama,VAC,0.0
hope,231,Llama,AUR,0.0
hope,231,Llama,TEN,0.05204252937884723
hope,231,Llama,AUR,0.07498601007274762
hope,231,Llama,TEN,0.14325685506435368
hope,231,Llama,DIR,0.19529938444320089
hope,231,Llama,FIX,0.19529938444320089
hope,231,Llama,AUR,0.2562954672635702
hope,231,Llama,AUR,0.30665920537213204
hope,231,Llama,VAC,0.30665920537213204
hope,231,Llama,NAC,0.3939563514269726
hope,231,Llama,DIR,0.3939563514269726
hope,231,Llama,VAC,0.47229994404029096
hope,231,Llama,DIR,0.47229994404029096
hope,231,Llama,ASAC,0.47229994404029096
hope,231,Llama,TEN,0.5433687744823726
hope,231,Llama,FIX,0.5433687744823726
hope,231,Llama,TEN,0.6138780078343593
hope,231,Llama,ASAC,0.6138780078343593
hope,231,Llama,DIR,0.6698377168438724
hope,231,Llama,FIX,0.6698377168438724
hope,231,Llama,RECT,0.7414661443760493
hope,231,Llama,TEN,0.8438724118634583
hope,231,Llama,AUR,0.8438724118634583
hope,231,Llama,RECT,0.9390039171796307
hope,231,Llama,DIR,0.9390039171796307
carebench,46,GPT,VAC,0.0
carebench,46,GPT,LMT,0.021244309559939303
carebench,46,GPT,SAC,0.07435508345978756
carebench,46,GPT,DIR,0.15629742033383914
carebench,46,GPT,DIR,0.19878603945371776
carebench,46,GPT,RECT,0.19878603945371776
carebench,46,GPT,DIR,0.26631259484066766
carebench,46,GPT,DIR,0.3323216995447648
carebench,46,GPT,RECT,0.3611532625189681
carebench,46,GPT,RECT,0.3930197268588771
carebench,46,GPT,RECT,0.45068285280728376
carebench,46,GPT,RECT,0.5060698027314112
carebench,46,GPT,DIR,0.5485584218512898
carebench,46,GPT,DIR,0.6320182094081942
carebench,46,GPT,DIR,0.6631259484066768
carebench,46,GPT,ASAC,0.6631259484066768
carebench,46,GPT,DIR,0.7094081942336874
carebench,46,GPT,DIR,0.783763277693475
carebench,46,GPT,SAC,0.870257966616085
carebench,46,GPT,SAC,0.8975720789074355
carebench,46,GPT,DIR,0.9339908952959028
carebench,40,Claude,SAC,0.0
carebench,40,Claude,VAC,0.0
carebench,40,Claude,DIR,0.07349966284558328
carebench,40,Claude,TEN,0.222521915037087
carebench,40,Claude,DIR,0.34794335805799054
carebench,40,Claude,DIR,0.4160485502360081
carebench,40,Claude,DIR,0.47741065407956845
carebench,40,Claude,DIR,0.5812542144302091
carebench,40,Claude,QOP,0.7329737019554956
carebench,40,Claude,DIR,0.877950101146325
carebench,40,Claude,QOP,0.947403910991234
hope,11,Gemini,VAC,0.0
hope,11,Gemini,NAC,0.07481898632341111
hope,11,Gemini,VAC,0.2413515687851971
hope,11,Gemini,TEN,0.32019308125502816
hope,11,Gemini,VAC,0.39742558326629124
hope,11,Gemini,NAC,0.5237329042638778
hope,11,Gemini,NAC,0.5752212389380531
hope,11,Gemini,VAC,0.7176186645213194
hope,11,Gemini,NAC,0.7755430410297667
hope,11,Gemini,QOP,0.8230088495575221
hope,11,Gemini,QCL,0.9227674979887369
carebench,212,Claude,SAC,0.0
carebench,212,Claude,VAC,0.03077930582842174
carebench,212,Claude,LMT,0.12901113294040603
carebench,212,Claude,AUR,0.2685003274394237
carebench,212,Claude,DIR,0.3418467583497053
carebench,212,Claude,AUR,0.3614931237721022
carebench,212,Claude,DIR,0.44138834315651604
carebench,212,Claude,DIR,0.4859201047806156
carebench,212,Claude,QOP,0.5651604453176162
carebench,212,Claude,QCL,0.5651604453176162
carebench,212,Claude,DIR,0.6601178781925344
carebench,212,Claude,DIR,0.7472167648984938
carebench,212,Claude,NAC,0.816633922724296
carebench,212,Claude,TEN,0.8356254092992796
carebench,212,Claude,QOP,0.9187950229207597
carebench,67,Qwen,SAC,0.0
carebench,67,Qwen,AUR,0.04311251314405889
carebench,67,Qwen,DIR,0.04311251314405889
carebench,67,Qwen,AUR,0.10620399579390116
carebench,67,Qwen,DIR,0.10620399579390116
carebench,67,Qwen,TSH,0.20557308096740273
carebench,67,Qwen,DIR,0.3333333333333333
carebench,67,Qwen,AUR,0.4589905362776025
carebench,67,Qwen,DIR,0.4589905362776025
carebench,67,Qwen,AUR,0.5110410094637224
carebench,67,Qwen,DIR,0.5110410094637224
carebench,67,Qwen,AUR,0.5983175604626709
carebench,67,Qwen,DIR,0.5983175604626709
carebench,67,Qwen,AUR,0.64931650893796
carebench,67,Qwen,DIR,0.64931650893796
carebench,67,Qwen,AUR,0.7013669821240799
carebench,67,Qwen,DIR,0.7013669821240799
carebench,67,Qwen,DIR,0.7718191377497371
carebench,67,Qwen,AUR,0.8633017875920084
carebench,67,Qwen,AUR,0.8953732912723449
carebench,67,Qwen,DIR,0.8953732912723449
carebench,67,Qwen,AUR,0.9263932702418507
carebench,67,Qwen,DIR,0.9263932702418507
hope,166,Human,MEN,0.0
hope,166,Human,LMT,0.12295081967213115
hope,166,Human,TEN,0.19672131147540983
hope,166,Human,QCL,0.5819672131147541
hope,166,Human,TEN,0.7540983606557377
carebench,47,Llama,SAC,0.0
carebench,47,Llama,VAC,0.09018830525272548
carebench,47,Llama,VAC,0.16650148662041625
carebench,47,Llama,TEN,0.28344895936570863
carebench,47,Llama,DIR,0.37462834489593655
carebench,47,Llama,NAC,0.4757185332011893
carebench,47,Llama,RECT,0.5569871159563925
carebench,47,Llama,SAC,0.709613478691774
carebench,47,Llama,LMT,0.7522299306243806
carebench,47,Llama,TEN,0.8077304261645193
carebench,47,Llama,SAC,0.9117938553022795
hope,349,Qwen,SAC,0.0
hope,349,Qwen,SIN,0.0
hope,349,Qwen,AUR,0.036026200873362446
hope,349,Qwen,TEN,0.036026200873362446
hope,349,Qwen,DIR,0.1653930131004367
hope,349,Qwen,FIX,0.1653930131004367
hope,349,Qwen,RECT,0.1653930131004367
hope,349,Qwen,VAC,0.2603711790393013
hope,349,Qwen,NAC,0.2603711790393013
hope,349,Qwen,DIR,0.33133187772925765
hope,349,Qwen,FIX,0.33133187772925765
hope,349,Qwen,VAC,0.3968340611353712
hope,349,Qwen,NAC,0.44868995633187775
hope,349,Qwen,DIR,0.44868995633187775
hope,349,Qwen,FIX,0.44868995633187775
hope,349,Qwen,VAC,0.5638646288209607
hope,349,Qwen,NAC,0.5638646288209607
hope,349,Qwen,DIR,0.6020742358078602
hope,349,Qwen,FIX,0.6020742358078602
hope,349,Qwen,VAC,0.6582969432314411
hope,349,Qwen,NAC,0.6582969432314411
hope,349,Qwen,DIR,0.7330786026200873
hope,349,Qwen,FIX,0.7330786026200873
hope,349,Qwen,VAC,0.7652838427947598
hope,349,Qwen,NAC,0.7652838427947598
hope,349,Qwen,TEN,0.8629912663755459
carebench,277,Llama,LMT,0.0
carebench,277,Llama,SAC,0.0
carebench,277,Llama,DIR,0.08748317631224764
carebench,277,Llama,SAC,0.08748317631224764
carebench,277,Llama,TEN,0.2503364737550471
carebench,277,Llama,RECT,0.2503364737550471
carebench,277,Llama,DIR,0.4253028263795424
carebench,277,Llama,SAC,0.4253028263795424
carebench,277,Llama,NAC,0.5329744279946165
carebench,277,Llama,TEN,0.702557200538358
carebench,277,Llama,RECT,0.702557200538358
carebench,277,Llama,DIR,0.7671601615074024
carebench,277,Llama,SAC,0.7671601615074024
carebench,277,Llama,VAC,0.8788694481830417
carebench,277,Llama,SAC,0.8788694481830417
carebench,235,GPT,LMT,0.0
carebench,235,GPT,VAC,0.04836829836829837
carebench,235,GPT,TEN,0.04836829836829837
carebench,235,GPT,DIR,0.09149184149184149
carebench,235,GPT,DIR,0.14685314685314685
carebench,235,GPT,DIR,0.20221445221445222
carebench,235,GPT,DIR,0.2942890442890443
carebench,235,GPT,DIR,0.3304195804195804
carebench,235,GPT,DIR,0.40501165501165504
carebench,235,GPT,DIR,0.5559440559440559
carebench,235,GPT,RECT,0.6410256410256411
carebench,235,GPT,DIR,0.7208624708624709
carebench,235,GPT,NAC,0.7634032634032634
carebench,235,GPT,VAC,0.7634032634032634
carebench,235,GPT,DIR,0.835081585081585
carebench,235,GPT,RECT,0.9201631701631702
carebench,235,GPT,DIR,0.9201631701631702
hope,102,GPT,VAC,0.0
hope,102,GPT,NAC,0.0915726609157266
hope,102,GPT,NAC,0.11147976111479761
hope,102,GPT,DIR,0.21101526211015262
hope,102,GPT,ASAC,0.25547445255474455
hope,102,GPT,RECT,0.28865295288652953
hope,102,GPT,ASAC,0.45056403450564037
hope,102,GPT,RECT,0.47047113470471136
hope,102,GPT,RECT,0.5633709356337093
hope,102,GPT,SAC,0.6768414067684141
hope,102,GPT,DIR,0.7319177173191772
hope,102,GPT,SAC,0.8732581287325812
hope,102,GPT,QOP,0.900464499004645
carebench,247,Human,NAC,0.0
carebench,247,Human,QOP,0.477124183006536
carebench,247,Human,TEN,0.6241830065359477
hope,280,Qwen,TEN,0.0
hope,280,Qwen,LMT,0.08245505269683819
hope,280,Qwen,VAC,0.20520768753874769
hope,280,Qwen,DIR,0.27836329820210787
hope,280,Qwen,RECT,0.3415995040297582
hope,280,Qwen,DIR,0.36391816491010537
hope,280,Qwen,DIR,0.44017358958462494
hope,280,Qwen,DIR,0.49659020458772474
hope,280,Qwen,DIR,0.615623062616243
hope,280,Qwen,DIR,0.768753874767514
hope,280,Qwen,RECT,0.8251704897706138
hope,280,Qwen,DIR,0.847489150650961
hope,280,Qwen,DIR,0.9510229386236826
hope,228,Claude,SAC,0.0
hope,228,Claude,DIR,0.03571428571428571
hope,228,Claude,ASAC,0.047376093294460644
hope,228,Claude,SAC,0.1260932944606414
hope,228,Claude,VAC,0.13629737609329445
hope,228,Claude,NAC,0.16472303206997085
hope,228,Claude,LMT,0.24854227405247814
hope,228,Claude,LMT,0.2988338192419825
hope,228,Claude,LMT,0.3819241982507289
hope,228,Claude,SAC,0.42784256559766765
hope,228,Claude,QOP,0.4679300291545189
hope,228,Claude,DIR,0.5058309037900874
hope,228,Claude,NAC,0.5823615160349854
hope,228,Claude,QOP,0.7077259475218659
hope,228,Claude,DIR,0.7864431486880467
hope,228,Claude,QCL,0.8462099125364432
hope,228,Claude,RECT,0.9438775510204082
carebench,96,Llama,VAC,0.0
carebench,96,Llama,NAC,0.0
carebench,96,Llama,DIR,0.0507910074937552
carebench,96,Llama,RECT,0.09408825978351373
carebench,96,Llama,DIR,0.13488759367194006
carebench,96,Llama,RECT,0.13488759367194006
carebench,96,Llama,DIR,0.21731890091590342
carebench,96,Llama,TEN,0.2922564529558701
carebench,96,Llama,RECT,0.33305578684429643
carebench,96,Llama,DIR,0.33305578684429643
carebench,96,Llama,NAC,0.46711074104912575
carebench,96,Llama,DIR,0.46711074104912575
carebench,96,Llama,ASAC,0.5278934221482098
carebench,96,Llama,RECT,0.5278934221482098
carebench,96,Llama,TEN,0.649458784346378
carebench,96,Llama,RECT,0.649458784346378
carebench,96,Llama,DIR,0.746044962531224
carebench,96,Llama,RECT,0.746044962531224
carebench,96,Llama,NAC,0.8251457119067444
carebench,96,Llama,DIR,0.8701082431307244
carebench,96,Llama,SAC,0.9233971690258118
carebench,96,Llama,VAC,0.9233971690258118
pair,40,Llama,DIR,0.0
pair,40,Llama,RECT,0.10459433040078202
pair,40,Llama,DIR,0.1300097751710655
pair,40,Llama,DIR,0.18963831867057673
pair,40,Llama,RECT,0.2805474095796676
pair,40,Llama,DIR,0.31085043988269795
pair,40,Llama,TEN,0.3782991202346041
pair,40,Llama,RECT,0.4310850439882698
pair,40,Llama,TEN,0.4525904203323558
pair,40,Llama,DIR,0.5728250244379277
pair,40,Llama,RECT,0.6627565982404692
pair,40,Llama,DIR,0.6862170087976539
pair,40,Llama,DIR,0.7243401759530792
pair,40,Llama,RECT,0.844574780058651
pair,40,Llama,TEN,0.855327468230694
carebench,253,Qwen,DIR,0.0
carebench,253,Qwen,AUR,0.028296547821165818
carebench,253,Qwen,DIR,0.028296547821165818
carebench,253,Qwen,AUR,0.1658177702320317
carebench,253,Qwen,DIR,0.1658177702320317
carebench,253,Qwen,AUR,0.23995472552348612
carebench,253,Qwen,DIR,0.23995472552348612
carebench,253,Qwen,AUR,0.31069609507640067
carebench,253,Qwen,DIR,0.31069609507640067
carebench,253,Qwen,RECT,0.4052065647990945
carebench,253,Qwen,DIR,0.47821165817770234
carebench,253,Qwen,RECT,0.47821165817770234
carebench,253,Qwen,DIR,0.6949632144878325
carebench,253,Qwen,RECT,0.6949632144878325
carebench,253,Qwen,DIR,0.7453310696095077
carebench,253,Qwen,RECT,0.7453310696095077
carebench,253,Qwen,DIR,0.7526881720430108
carebench,253,Qwen,RECT,0.7526881720430108
carebench,253,Qwen,DIR,0.8183361629881154
carebench,253,Qwen,DIR,0.8602150537634409
carebench,253,Qwen,DIR,0.9501980758347481
carebench,253,Qwen,RECT,0.9501980758347481
carebench,147,Qwen,AUR,0.0
carebench,147,Qwen,DIR,0.0
carebench,147,Qwen,FIX,0.37922705314009664
carebench,147,Qwen,RECT,0.4281400966183575
carebench,147,Qwen,DIR,0.4281400966183575
carebench,147,Qwen,DIR,0.5670289855072463
carebench,147,Qwen,DIR,0.6551932367149759
carebench,147,Qwen,DIR,0.7747584541062802
carebench,147,Qwen,DIR,0.8170289855072463
carebench,147,Qwen,DIR,0.9039855072463768
carebench,147,Qwen,DIR,0.9480676328502415
carebench,147,Qwen,NIN,0.0
carebench,147,Qwen,NIN,0.09178743961352658
carebench,147,Qwen,NIN,0.15338164251207728
carebench,147,Qwen,NIN,0.19021739130434784
carebench,147,Qwen,NIN,0.23852657004830918
carebench,147,Qwen,NIN,0.2940821256038647
carebench,147,Qwen,NIN,0.5157004830917874
carebench,147,Qwen,NIN,0.5670289855072463
carebench,147,Qwen,NIN,0.6111111111111112
carebench,147,Qwen,NIN,0.6551932367149759
carebench,147,Qwen,NIN,0.6878019323671497
carebench,147,Qwen,NIN,0.7747584541062802
carebench,147,Qwen,NIN,0.8170289855072463
carebench,147,Qwen,NIN,0.8526570048309179
carebench,147,Qwen,NIN,0.9039855072463768
carebench,147,Qwen,NIN,0.9480676328502415
carebench,147,Qwen,SIN,0.0
carebench,147,Qwen,SIN,0.3508454106280193
carebench,147,Qwen,SIN,0.6551932367149759
carebench,147,Qwen,SIN,0.6878019323671497
carebench,147,Qwen,SIN,0.8170289855072463
carebench,147,Qwen,SIN,0.9480676328502415
carebench,147,Qwen,TSH,0.37922705314009664
carebench,147,Qwen,TSH,0.42391304347826086
carebench,147,Qwen,TSH,0.751207729468599
carebench,147,Qwen,INC,0.42391304347826086
carebench,147,Qwen,INC,0.751207729468599
carebench,121,Qwen,VAC,0.0
carebench,121,Qwen,NAC,0.05858585858585859
carebench,121,Qwen,VAC,0.19124579124579125
carebench,121,Qwen,TEN,0.2936026936026936
carebench,121,Qwen,NAC,0.41885521885521887
carebench,121,Qwen,SAC,0.5515151515151515
carebench,121,Qwen,QOP,0.6242424242424243
carebench,121,Qwen,RECT,0.6996632996632997
carebench,121,Qwen,ASAC,0.804040404040404
carebench,121,Qwen,DIR,0.8457912457912458
carebench,121,Qwen,QCL,0.9683501683501684
carebench,291,Llama,TEN,0.0
carebench,291,Llama,VAC,0.03968253968253968
carebench,291,Llama,VAC,0.3783068783068783
carebench,291,Llama,QOP,0.5687830687830688
carebench,291,Llama,QOP,0.7063492063492064
carebench,261,Human,TEN,0.0
carebench,261,Human,VIN,0.06521739130434782
carebench,261,Human,TEN,0.3130434782608696
carebench,261,Human,VIN,0.34782608695652173
carebench,261,Human,QOP,0.6304347826086957
hope,261,Llama,NAC,0.0
hope,261,Llama,AUR,0.19953051643192488
hope,261,Llama,TEN,0.19953051643192488
hope,261,Llama,NAC,0.460093896713615
hope,261,Llama,QOP,0.687793427230047
carebench,240,Gemini,NAC,0.0
carebench,240,Gemini,SAC,0.08653260207190737
carebench,240,Gemini,AUR,0.18708104814137722
carebench,240,Gemini,DIR,0.2437538086532602
carebench,240,Gemini,TSH,0.2437538086532602
carebench,240,Gemini,VAC,0.3120048750761731
carebench,240,Gemini,NAC,0.35039609993906157
carebench,240,Gemini,AUR,0.4143814747105424
carebench,240,Gemini,DIR,0.489945155393053
carebench,240,Gemini,DIR,0.5557586837294333
carebench,240,Gemini,NAC,0.6398537477148081
carebench,240,Gemini,AUR,0.7020109689213894
carebench,240,Gemini,AUR,0.7787934186471663
carebench,240,Gemini,NAC,0.8385131017672152
carebench,240,Gemini,LMT,0.9128580134064594
carebench,240,Gemini,VAC,0.9299207800121877
carebench,240,Gemini,TEN,0.9652650822669104
carebench,135,Llama,SEN,0.0
carebench,135,Llama,DIR,0.18972033257747545
carebench,135,Llama,DIR,0.21239606953892667
carebench,135,Llama,DIR,0.32653061224489793
carebench,135,Llama,DIR,0.4436885865457294
carebench,135,Llama,DIR,0.4890400604686319
